"○ 행정구역(시군구)별, 성별 인구수 []",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
행정구역(시군구)별,항목,단위,2011. 01 월,2011. 02 월,2011. 03 월,2011. 04 월,2011. 05 월,2011. 06 월,2011. 07 월,2011. 08 월,2011. 09 월,2011. 10 월,2011. 11 월,2011. 12 월,2012. 01 월,2012. 02 월,2012. 03 월,2012. 04 월,2012. 05 월,2012. 06 월,2012. 07 월,2012. 08 월,2012. 09 월,2012. 10 월,2012. 11 월,2012. 12 월,2013. 01 월,2013. 02 월,2013. 03 월,2013. 04 월,2013. 05 월,2013. 06 월,2013. 07 월,2013. 08 월,2013. 09 월,2013. 10 월,2013. 11 월,2013. 12 월,2014. 01 월,2014. 02 월,2014. 03 월,2014. 04 월,2014. 05 월,2014. 06 월,2014. 07 월,2014. 08 월,2014. 09 월,2014. 10 월,2014. 11 월,2014. 12 월,2015. 01 월,2015. 02 월,2015. 03 월,2015. 04 월,2015. 05 월,2015. 06 월,2015. 07 월,2015. 08 월,2015. 09 월,2015. 10 월,2015. 11 월,2015. 12 월,2016. 01 월,2016. 02 월,2016. 03 월,2016. 04 월,2016. 05 월,2016. 06 월,2016. 07 월,2016. 08 월,2016. 09 월,2016. 10 월,2016. 11 월,2016. 12 월,2017. 01 월,2017. 02 월,2017. 03 월,2017. 04 월,2017. 05 월,2017. 06 월,2017. 07 월,2017. 08 월,2017. 09 월,2017. 10 월,2017. 11 월,2017. 12 월,2018. 01 월,2018. 02 월,2018. 03 월,2018. 04 월,2018. 05 월,2018. 06 월,2018. 07 월,2018. 08 월,2018. 09 월,2018. 10 월,2018. 11 월,2018. 12 월,2019. 01 월,2019. 02 월,2019. 03 월,2019. 04 월,2019. 05 월,2019. 06 월,2019. 07 월,2019. 08 월,2019. 09 월,2019. 10 월,2019. 11 월,2019. 12 월,2020. 01 월,2020. 02 월,2020. 03 월,2020. 04 월,2020. 05 월,2020. 06 월,2020. 07 월,2020. 08 월,2020. 09 월,2020. 10 월,2020. 11 월,2020. 12 월,2021. 01 월,2021. 02 월,2021. 03 월
영양군,총인구수,명,18423,18426,18398,18382,18340,18307,18276,18236,18267,18283,18250,18241,18216,18192,18217,18186,18190,18187,18171,18207,18176,18178,18166,18208,18226,18257,18259,18259,18267,18266,18262,18275,18269,18265,18284,18297,18279,18301,18310,18338,18351,18344,18331,18292,18260,18227,18219,18197,18145,18102,18041,18043,17987,17984,17960,17973,17944,17941,17878,17898,17869,17829,17793,17782,17765,17764,17746,17754,17747,17756,17736,17713,17714,17664,17616,17642,17639,17612,17588,17582,17552,17520,17490,17479,17449,17403,17423,17443,17507,17482,17461,17414,17399,17377,17369,17356,17281,17227,17206,17193,17162,17139,17096,17065,17050,17015,17031,16993,16999,16946,16884,16844,16786,16748,16738,16680,16669,16670,16677,16692,16638,16623,16549
영덕군,총인구수,명,41296,41198,41189,41133,41026,40979,40925,40900,40871,40801,40743,40794,40748,40609,40634,40570,40494,40471,40429,40366,40365,40376,40323,40257,40238,40130,40213,40280,40268,40288,40255,40193,40179,40228,40187,40142,40092,40023,40006,40043,40023,39936,39914,39878,39806,39757,39679,39586,39563,39477,39495,39421,39359,39364,39354,39299,39262,39204,39164,39191,39165,39166,39162,39162,39141,39180,39148,39108,39084,39111,39102,39052,38999,38944,38953,38906,38832,38703,38652,38628,38629,38598,38546,38529,38489,38436,38419,38469,38459,38381,38308,38252,38215,38171,38133,38108,38032,37900,37886,37837,37740,37669,37638,37598,37603,37560,37461,37361,37233,37096,36969,36845,36763,36721,36666,36591,36592,36473,36399,36313,36245,36188,36043
청도군,총인구수,명,44336,44255,44225,44145,44152,44186,44198,44194,44194,44333,44361,44298,44306,44312,44238,44173,44139,44099,44092,44106,44118,44043,44007,43968,43933,43888,43787,43742,43751,43721,43747,43740,43737,43787,43717,43788,43811,43837,43767,43826,43843,43879,43920,43983,43959,43974,43989,43993,43941,43897,43776,43793,43696,43710,43666,43622,43650,43709,43681,43724,43684,43662,43586,43680,43675,43632,43618,43617,43564,43579,43532,43564,43584,43593,43555,43490,43468,43391,43415,43389,43390,43405,43361,43346,43313,43305,43230,43231,43238,43171,43118,43070,43004,43020,43036,43057,43058,43105,43060,43087,43060,43040,43002,42962,42896,42914,42925,42910,42923,42852,42727,42684,42651,42553,42512,42480,42432,42409,42332,42263,42245,42226,42119
고령군,총인구수,명,34647,34660,34850,35194,35351,35391,35447,35432,35419,35448,35411,35455,35412,35414,35426,35440,35428,35435,35453,35437,35438,35382,35287,35343,35311,35254,35281,35243,35292,35233,35260,35203,35153,35156,35116,35198,35221,35192,35152,35099,35061,35037,35052,35033,35083,35094,35109,35033,35001,34920,34759,34740,34705,34655,34644,34625,34564,34576,34565,34594,34576,34534,34481,34463,34451,34454,34460,34398,34347,34329,34268,34257,34192,34092,33997,34004,33962,33909,33874,33818,33818,33808,33763,33768,33668,33591,33544,33481,33462,33360,33283,33133,33113,33082,33025,32969,32912,32837,32847,32774,32688,32622,32614,32554,32492,32428,32355,32373,32296,32220,31968,31910,31842,31764,31602,31477,31394,31398,31378,31361,31310,31245,31167
성주군,총인구수,명,45147,45052,45031,45008,44963,45032,44984,44999,44909,44868,45317,45640,45313,45217,45101,45018,44970,45112,45090,45030,44954,44982,45157,45127,44988,44850,44824,44908,44861,44973,44920,44960,45012,45018,45140,45067,45041,44956,44941,44961,45021,45164,45165,45093,45030,45001,44988,44981,44970,44917,44824,44845,44825,45383,45113,44991,45024,45016,45061,45029,44994,44940,45006,44961,44931,45065,45233,45335,45306,45229,45184,45205,45164,45062,45031,45015,44959,45012,44959,44873,44872,44822,44814,45138,44981,44839,44816,44816,44836,44745,44640,44594,44542,44468,44452,44672,44484,44410,44350,44312,44187,44081,44065,43968,43937,43876,43818,44015,43975,43904,43682,43627,43582,43488,43426,43319,43231,43205,43225,43414,43335,43234,43105
칠곡군,총인구수,명,119041,119106,119228,119326,119446,119378,119208,119107,119089,118949,118739,118838,118997,118924,119029,119162,119209,119226,119378,119416,119436,119525,119669,119786,120058,120063,120135,120188,120323,120637,120771,120788,120748,120869,120951,121182,121258,121190,121460,121496,121414,121447,121475,121562,121701,121847,122008,122058,122071,121788,121639,121695,121861,121846,121930,122010,122359,122712,122867,122829,122774,122579,122457,122476,122491,122522,122546,122764,122954,123079,123188,123199,123120,122833,122657,122530,122552,122405,122205,121811,121418,121212,120991,120864,120673,120272,120044,119831,119712,119620,119466,119361,119278,119095,118882,118828,118759,118681,118584,118389,118161,117954,117864,117740,117581,117504,117357,117047,116772,116456,115924,115780,115658,115345,115177,114889,114719,114780,114951,114758,114777,114691,114381
예천군,총인구수,명,47009,46939,46921,46889,46862,46842,46784,46817,46790,46767,46705,46579,46544,46434,46469,46415,46405,46316,46277,46223,46173,46179,46089,46027,46100,45969,45948,45934,45875,45812,45814,45823,45784,45704,45597,45573,45572,45493,45459,45467,45455,45415,45389,45322,45250,45199,45185,45104,45095,44951,44937,44931,44904,44893,44857,44832,44847,44763,44671,44674,44717,44965,45124,45294,45475,45629,45831,45978,46090,46150,46223,46166,46284,46268,46347,46351,46329,46267,46854,47452,47929,48341,48608,49253,50136,51008,51391,51717,51924,52068,52243,52685,52882,53099,53159,53274,53440,53611,53988,54290,54493,54555,54666,54810,54916,54972,55074,55100,55192,55401,55452,55572,55616,55750,55652,55457,55416,55437,55558,55613,55709,55807,55649
봉화군,총인구수,명,34539,34507,34458,34437,34395,34376,34356,34352,34324,34287,34252,34192,34190,34074,34041,34092,34107,34096,34097,34058,34016,34029,33975,33934,33948,33915,33936,33978,33988,33949,33962,33941,33964,33890,33877,33894,33880,33939,33953,34037,34085,34074,34030,34048,34022,34041,34088,34023,33992,33900,33894,33853,33824,33821,33856,33825,33814,33800,33810,33808,33756,33703,33692,33683,33680,33654,33624,33586,33580,33540,33555,33539,33505,33431,33395,33404,33382,33358,33383,33353,33352,33311,33305,33259,33185,33112,33110,33163,33221,33177,33120,33095,33014,32941,32919,32843,32738,32699,32660,32649,32606,32546,32502,32423,32382,32300,32278,32150,32052,31957,31951,31889,31843,31823,31777,31701,31637,31625,31555,31494,31407,31317,31232
울진군,총인구수,명,52349,52233,52217,52207,52234,52200,52211,52180,52156,52095,52074,52045,52030,51913,51891,51829,51777,51786,51783,51796,51867,51888,51898,51844,51794,51752,51723,51745,51716,51762,51786,51802,51777,51914,51996,51953,51934,51918,51916,51958,52086,52059,52052,52061,52081,52068,52086,52104,52094,51948,51983,51957,51927,51972,51928,51986,51995,51962,51868,51885,51909,51723,51667,51671,51702,51740,51716,51727,51690,51695,51737,51738,51687,51564,51403,51293,51236,51247,51228,51139,51076,51015,50960,50974,50884,50733,50570,50554,50527,50454,50347,50218,50164,50148,50083,50036,49941,49773,49732,49650,49608,49589,49557,49526,49465,49446,49383,49314,49188,49049,48957,48834,48815,48843,48789,48776,48806,48776,48743,48716,48675,48460,48361
울릉군,총인구수,명,10623,10621,10597,10696,10701,10737,10914,10882,10866,10820,10799,10742,10673,10635,10630,10694,10776,10835,10992,10961,10926,10851,10785,10673,10650,10568,10557,10620,10680,10703,10894,10870,10791,10641,10559,10524,10448,10441,10446,10514,10511,10559,10558,10509,10441,10377,10335,10264,10223,10236,10231,10257,10266,10304,10316,10296,10262,10231,10189,10153,10115,10055,10065,10142,10203,10257,10256,10170,10124,10071,10017,10001,9951,9945,9979,10024,10035,10097,10113,10094,10060,10051,9996,9975,9920,9914,9934,9988,9982,10010,10034,9995,9958,9916,9879,9832,9752,9737,9723,9718,9768,9802,9820,9780,9737,9715,9656,9617,9521,9457,9348,9269,9243,9239,9250,9211,9191,9200,9128,9077,9035,9050,9019
경상남도,총인구수,명,3291435,3291281,3293002,3295686,3296893,3297769,3298607,3300895,3303549,3305621,3307201,3308765,3309559,3307822,3308081,3309325,3311574,3313207,3313689,3314183,3315343,3317523,3318202,3319314,3318979,3318548,3318175,3318877,3320074,3322702,3324324,3325351,3326527,3328969,3330810,3333820,3334948,3334412,3335088,3336980,3339869,3341111,3342286,3343307,3343878,3344403,3347317,3350257,3351038,3351137,3352780,3354602,3356168,3356540,3356488,3357120,3359523,3361489,3362754,3364702,3364764,3364695,3365021,3366658,3367730,3368792,3369271,3369074,3369695,3370815,3371731,3373871,3374065,3372266,3371696,3371703,3372586,3373334,3374601,3374467,3375329,3377635,3379020,3380404,3379981,3378430,3377516,3377126,3377626,3377483,3377248,3376730,3376031,3375357,3375047,3373988,3373214,3371016,3369949,3368933,3367857,3366989,3366286,3365282,3364039,3363883,3363274,3362553,3361344,3358828,3355341,3353380,3351347,3349454,3347637,3345169,3343770,3342831,3341063,3340216,3338396,3336045,3330463
창원시,총인구수,명,1091088,1091031,1091056,1091146,1091066,1090778,1090533,1090277,1091143,1092085,1092167,1091881,1092391,1091733,1091827,1091614,1092554,1092397,1091892,1091780,1091873,1092126,1092146,1091471,1091188,1090687,1089899,1089406,1088753,1088046,1087646,1087089,1086805,1086675,1085097,1083731,1082896,1080744,1079521,1078565,1078152,1077885,1077480,1076827,1076167,1075577,1075624,1075168,1074769,1074002,1073376,1073138,1072638,1072222,1070793,1070199,1070593,1070083,1070292,1070064,1069697,1069331,1068861,1069043,1068545,1067971,1067439,1066810,1066340,1065829,1065102,1063907,1063116,1061617,1060419,1059959,1059555,1058483,1057692,1056889,1056633,1057098,1057105,1057032,1057179,1056909,1056255,1055948,1055919,1055839,1055382,1054981,1054800,1054353,1054154,1053601,1053290,1052458,1051118,1049897,1049052,1048279,1047856,1047210,1046599,1046054,1045627,1044740,1044579,1043874,1042260,1041553,1040773,1040118,1039595,1038677,1038101,1037709,1037161,1036738,1036203,1035574,1034977
의창구,총인구수,명,251270,250982,250635,250619,250427,250545,250702,251535,251799,252491,253759,254419,254916,255227,255339,255405,255415,255445,255313,255254,255262,255383,255397,255394,255410,255259,255307,255273,255123,255240,255418,255436,255571,255793,255824,255816,255835,255515,255317,255770,256348,257078,257575,257522,257415,257406,257715,258250,258752,259548,259895,259721,259456,258719,258035,257750,257805,257665,257167,256471,255870,255409,254954,254849,254462,254170,253841,253680,253369,253300,252904,252435,252195,252015,251672,251554,251765,251759,252131,252448,252384,252219,252611,253349,253781,253755,253600,253671,253887,254134,253990,253537,253262,252984,252986,252896,253864,254436,254162,253988,253861,253943,255347,256111,256641,257088,257477,258582,260206,261904,262140,262241,262729,263184,263373,263432,263271,263161,262743,262408,261845,261339,260953
성산구,총인구수,명,251218,251037,251105,250834,250692,250530,250103,249159,249418,249257,248311,247720,247860,247504,247296,247172,247287,247296,246995,246985,247023,247120,247067,246801,246777,246649,246160,245853,245691,245318,245093,244851,244623,244262,243462,242870,242537,241804,241527,240944,240679,240209,239796,239407,239227,239257,239059,238414,238157,237482,237208,237376,237452,237307,236838,236601,236607,236261,235316,234399,233909,233554,233352,233286,233059,232673,232488,232338,232230,232065,231843,231571,231472,230565,229743,229256,229142,228961,228643,228400,228470,228685,228480,227942,227940,228169,228158,228046,228067,227851,227817,227767,227703,227609,227591,227337,226547,225768,225270,224880,224446,224107,223291,222774,222399,222061,221742,220945,219933,218885,218233,217948,217430,216982,216658,216218,215811,215523,215143,214570,214067,213520,212926
마산합포구,총인구수,명,186623,186685,186680,186655,186713,186681,186757,186634,186728,186702,186601,186399,186262,186020,185995,186004,186213,186083,185999,185913,185921,185768,185711,185505,185392,185303,184951,184709,184483,184282,184151,184023,183935,183849,183635,183365,183132,182745,182451,182045,181803,181685,181609,181854,181985,181972,182097,182223,182263,182188,181993,181918,181773,181700,181659,181616,181651,181430,181504,181670,182062,182350,182414,182510,182583,182591,182546,182470,182321,182121,181964,181797,181742,181590,181340,181724,181784,181878,181649,181541,181694,181827,181865,181917,181757,181798,181841,181914,181864,181690,181596,181359,181110,180970,180813,180535,180341,180305,180252,180053,179915,179821,179557,179232,178928,178641,178375,177784,177026,176334,175909,175504,175239,174956,174791,174879,174916,174830,174933,175716,176636,177905,178773
마산회원구,총인구수,명,225066,224877,224690,224491,224367,224136,223956,223838,223882,223871,223575,223235,223054,222744,222544,222305,222504,222235,222057,221908,221887,221842,221697,221388,221284,221215,221129,221197,220989,220877,220635,220484,220398,220323,219801,219558,219403,219023,218672,218276,217789,217244,216623,216185,215798,215288,214881,214291,213800,213294,212823,212526,212269,212270,211763,211590,211464,211309,211546,211791,211956,211968,211845,212006,211933,211695,211543,211369,211334,211197,211030,210791,210428,209890,209445,208805,208036,207232,206650,206079,205522,205167,204617,203926,203207,202496,201749,200985,200493,200112,199702,199865,200014,199926,199739,199457,198952,198419,197887,197425,197165,196759,196066,195417,194994,194557,194266,193807,193975,193780,193295,193101,192751,192433,192132,191618,191582,191697,191730,191289,190739,190068,189593
진해구,총인구수,명,176911,177450,177946,178547,178867,178886,179015,179111,179316,179764,179921,180108,180299,180238,180653,180728,181135,181338,181528,181720,181780,182013,182274,182383,182325,182261,182352,182374,182467,182329,182349,182295,182278,182448,182375,182122,181989,181657,181554,181530,181533,181669,181877,181859,181742,181654,181872,181990,181797,181490,181457,181597,181688,182226,182498,182642,183066,183418,184759,185733,185900,186050,186296,186392,186508,186842,187021,186953,187086,187146,187361,187313,187279,187557,188219,188620,188828,188653,188619,188421,188563,189200,189532,189898,190494,190691,190907,191332,191608,192052,192277,192453,192711,192864,193025,193376,193586,193530,193547,193551,193665,193649,193595,193676,193637,193707,193767,193622,193439,192971,192683,192759,192624,192563,192641,192530,192521,192498,192612,192755,192916,192742,192732
진주시,총인구수,명,335265,335465,335268,335021,335309,335086,335012,334810,334748,335272,335466,335502,335901,336310,336348,336390,336424,336874,336718,336959,337108,337330,337530,337314,337488,337532,337332,337159,337160,337081,337134,337114,337120,337218,337244,337071,337129,337523,337579,337665,338059,338275,338647,339274,339391,339680,340043,340241,340548,340900,341116,341700,342371,342724,342927,343123,343423,343594,343981,344426,344912,345655,346002,346190,346297,346272,346257,346274,346547,346871,346990,346739,347056,347085,346985,346989,347030,347144,347118,347072,347119,347192,347062,346681,346616,346610,346533,346354,346133,345989,345931,345932,345886,345928,346038,345987,346089,346451,346538,346678,346814,346877,347119,347336,347413,347548,347477,347334,347489,347417,347546,347578,347519,347462,347317,347262,347598,347759,347795,348096,348022,347750,347034
통영시,총인구수,명,140376,140350,140381,140424,140363,140346,140399,140284,140155,140185,140180,140195,140191,140140,140045,139869,139839,139855,139860,139727,139608,139589,139534,139347,139317,139094,139021,139306,139324,139379,139369,139417,139610,139764,139749,139719,139615,139336,139339,139395,139344,139349,139354,139384,139408,139328,139398,139439,139505,139386,139347,139344,139419,139298,139327,139259,139288,139796,139349,139168,139093,138972,138846,138883,138937,138880,138757,138607,138540,138447,138241,138160,138001,137626,137246,137053,136809,136666,136521,136305,136172,136146,136019,135833,135697,135302,135093,134948,134729,134599,134462,134242,134068,134028,133942,133720,133489,133119,132887,132676,132479,132327,132203,132021,131868,131810,131659,131404,131089,130735,130450,130221,129997,129711,129558,129226,129064,128835,128595,128293,128084,127720,126988
사천시,총인구수,명,114103,114044,114067,114126,114219,114412,114429,114294,114180,114077,114063,114133,114455,114654,114757,114890,114920,114965,115065,115012,115074,115092,115227,115321,115457,115686,115791,115868,116007,116105,116297,116375,116452,116597,116751,116851,116895,116802,116834,116886,116966,116876,116779,116725,116667,116654,116594,116485,116452,116354,116235,116102,116069,116082,115961,115936,115935,115822,115657,115452,115345,115216,115123,115097,115073,115046,115136,115091,115039,115009,114985,114912,114854,114690,114693,114598,114471,114407,114463,114347,114323,114332,114333,114252,114175,114035,114017,114033,114195,114201,114246,114291,114188,114159,114093,113888,113740,113335,113175,112975,112855,112742,112603,112422,112212,112122,112015,111925,111845,111666,111517,111365,111268,111184,111401,111440,111442,111313,111234,111105,111005,110868,110501
사천남양출장소,총인구수,명,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
김해시,총인구수,명,503398,503255,503804,504227,504547,504761,504963,505413,505764,506243,506767,507062,507483,507726,508331,509195,509924,510415,511124,511503,511918,512451,512791,513260,513539,513726,513921,514251,515014,515721,516321,516934,517739,519035,520753,522049,522834,523685,524188,524709,525273,525804,526112,526339,526823,526911,527314,527240,527157,526977,527098,527275,527403,527380,528310,528647,528808,528890,528955,528865,528879,528461,528718,528749,528725,528924,529032,528894,528819,528816,529057,529422,529577,529756,529875,530121,530303,531111,531496,531337,531147,531528,531829,532132,532437,531983,531878,531807,531951,532228,532689,533065,533243,533377,533571,533672,534231,534718,535497,536707,537502,538501,539292,539965,540333,541123,541807,542455,542713,542787,542678,542929,543072,542842,542655,542538,542435,542376,542350,542338,542296,542254,540863
장유출장소,총인구수,명,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
밀양시,총인구수,명,110383,110208,110084,109996,109864,109714,109577,109574,109492,109400,109419,109329,109191,109087,109035,109044,109087,109013,109010,108996,108928,108925,108911,108755,108675,108621,108496,108431,108396,108375,108343,108289,108271,108298,108295,108342,108301,108151,108034,107908,107895,107868,107837,107817,107762,107774,107816,107765,107855,107686,107557,107595,107716,107679,107608,107640,107699,107672,107788,107896,107819,107788,107841,107872,107962,108067,108132,108193,108252,108257,108522,108354,108322,108255,108184,108195,108219,108120,108117,107992,107940,107976,107922,107898,107669,107531,107380,107246,107229,107159,107107,107073,107040,106930,106814,106744,106642,106475,106330,106240,106131,106065,106007,105908,105835,105744,105660,105552,105459,105457,105309,105201,105139,105133,105099,105026,104932,104924,104868,104831,104687,104497,104354
